SimilarityRank,TeamName,SimilarityPct,ChampionPct,FinalFourPct,TournamentPotential,AdjEM,EM_Diff,EM_MatchPct,RankAdjEM,Rank_Diff,Rank_MatchPct,AdjOE,OE_Diff,OE_MatchPct,AdjDE,DE_Diff,DE_MatchPct,Assessment
1,Tennessee,92.8720514171327,14.3,14.3,2.1275165141713273,31.4398,2.719800000000003,90.52994428969359,5,-0.40000000000000036,98.0,118.461,-2.138999999999996,98.22636815920399,87.0214,-4.778599999999997,94.79455337690632,Nearly perfect efficiency margin; Ideal national ranking (top 5-7); Typical champion-level offense; Elite defense (better than typical champions)
91,Eastern Kentucky,0.0,0.5,2.0,-0.518117,-1.60585,-30.32585,0.0,181,175.6,0.0,110.096,-10.50399999999999,91.29021558872306,111.702,19.902,78.3202614379085,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
92,Eastern Michigan,0.0,0.5,2.0,-1.299822,-10.0911,-38.811099999999996,0.0,283,277.6,0.0,104.186,-16.413999999999987,86.38971807628525,114.277,22.477000000000004,75.51525054466231,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
93,Eastern Washington,0.0,0.5,2.0,-1.340994,-10.3497,-39.0697,0.0,289,283.6,0.0,102.972,-17.628,85.38308457711443,113.322,21.522000000000006,76.55555555555554,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
94,Elon,0.0,0.5,2.0,-0.554438,-1.9219,-30.6419,0.0,186,180.6,0.0,107.188,-13.411999999999992,88.87893864013267,109.11,17.310000000000002,81.1437908496732,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
95,Evansville,0.0,0.5,2.0,-1.0494189999999999,-7.17095,-35.89095,0.0,251,245.6,0.0,98.8359,-21.7641,81.95348258706468,106.007,14.207000000000008,84.5239651416122,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
96,Fairfield,0.0,0.5,2.0,-1.750082,-16.7041,-45.424099999999996,0.0,336,330.6,0.0,99.5772,-21.02279999999999,82.56815920398012,116.281,24.48100000000001,73.33224400871458,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
97,Fairleigh Dickinson,0.0,0.5,2.0,-1.5724419999999997,-13.5221,-42.2421,0.0,317,311.6,0.0,98.345,-22.254999999999995,81.5464344941957,111.867,20.067000000000007,78.14052287581698,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
98,FIU,0.0,0.5,2.0,-1.0732584,-7.46292,-36.182919999999996,0.0,254,248.6,0.0,97.6603,-22.939699999999988,80.97868988391377,105.123,13.323000000000008,85.48692810457516,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
99,Florida A&M,0.0,0.5,2.0,-1.554272,-13.5136,-42.233599999999996,0.0,314,308.6,0.0,100.627,-19.973,83.43864013266999,114.141,22.341000000000008,75.66339869281045,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
100,Florida Atlantic,0.0,0.5,2.0,0.009603799999999997,4.38019,-24.33981,15.251357938718655,113,107.6,0.0,113.01,-7.589999999999989,93.70646766169155,108.629,16.829000000000008,81.66775599128539,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
101,Florida Gulf Coast,0.0,0.5,2.0,-0.43838062,-0.619031,-29.339031,0.0,171,165.6,0.0,108.538,-12.061999999999998,89.9983416252073,109.157,17.357,81.0925925925926,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
102,Florida St.,0.0,0.5,2.0,0.21979239999999997,8.28962,-20.43038,28.863579387186633,91,85.6,0.0,109.446,-11.153999999999996,90.75124378109453,101.156,9.356000000000009,89.80827886710239,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
103,Fordham,0.0,0.5,2.0,-0.8649484000000001,-5.14742,-33.867419999999996,0.0,227,221.6,0.0,106.361,-14.23899999999999,88.19320066334993,111.508,19.708,78.53159041394335,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
104,Fresno St.,0.0,0.5,2.0,-1.0095188,-6.67594,-35.395939999999996,0.0,246,240.6,0.0,101.177,-19.422999999999988,83.89469320066335,107.853,16.052999999999997,82.51307189542484,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
105,Furman,0.0,0.5,2.0,-0.2547976,1.36012,-27.35988,4.735793871866292,147,141.6,0.0,108.234,-12.366,89.74626865671641,106.874,15.073999999999998,83.57952069716777,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
106,Gardner Webb,0.0,0.5,2.0,-1.123568,-8.1784,-36.898399999999995,0.0,260,254.6,0.0,103.956,-16.64399999999999,86.19900497512438,112.135,20.335000000000008,77.84858387799564,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
107,George Mason,0.0,0.5,2.0,0.2862914,9.51457,-19.20543,33.128725626740945,84,78.6,0.0,105.249,-15.350999999999999,87.27114427860697,95.7349,3.934899999999999,95.71361655773421,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense slightly below champion standards
108,George Washington,0.0,0.5,2.0,-0.026250799999999987,4.08746,-24.63254,14.232103064066848,118,112.6,0.0,106.693,-13.906999999999996,88.46849087893864,102.605,10.805000000000007,88.22984749455337,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
109,Georgetown,0.0,0.5,2.0,0.2939652,9.59826,-19.12174,33.420125348189416,83,77.6,0.0,108.673,-11.926999999999992,90.11028192371477,99.075,7.275000000000006,92.07516339869281,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
110,Georgia,0.0,0.5,2.0,0.7915719999999999,19.4786,-9.241399999999999,67.8224233983287,33,27.6,0.0,115.969,-4.631,96.16003316749585,96.4899,4.689900000000009,94.89117647058822,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
111,Georgia Southern,0.0,0.5,2.0,-1.0357045999999999,-7.08523,-35.80523,0.0,249,243.6,0.0,102.931,-17.668999999999997,85.34908789386401,110.016,18.216000000000008,80.15686274509802,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
112,Georgia St.,0.0,0.5,2.0,-1.1869872,-8.94936,-37.66936,0.0,268,262.6,0.0,106.67,-13.929999999999993,88.44941956882256,115.62,23.820000000000007,74.05228758169935,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
113,Georgia Tech,0.0,0.5,2.0,0.1755472,7.27736,-21.442639999999997,25.338997214484678,95,89.6,0.0,108.566,-12.033999999999992,90.02155887230515,101.289,9.489000000000004,89.66339869281046,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
114,Grambling St.,0.0,0.5,2.0,-1.667096,-14.9548,-43.6748,0.0,328,322.6,0.0,96.9528,-23.647199999999998,80.39203980099502,111.908,20.108000000000004,78.09586056644879,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
115,Grand Canyon,0.0,0.5,2.0,0.140399,6.41995,-22.30005,22.353586350974936,98,92.6,0.0,105.748,-14.85199999999999,87.68490878938641,99.3283,7.5283000000000015,91.79923747276689,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
116,Green Bay,0.0,0.5,2.0,-1.7284039999999998,-16.2202,-44.9402,0.0,334,328.6,0.0,100.967,-19.632999999999996,83.72056384742952,117.187,25.387,72.34531590413943,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
117,Hampton,0.0,0.5,2.0,-0.769241,-3.96205,-32.68205,0.0,215,209.6,0.0,104.389,-16.211,86.5580431177446,108.351,16.551000000000002,81.97058823529412,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
118,Harvard,0.0,0.5,2.0,-1.1393256,-8.36628,-37.08628,0.0,262,256.6,0.0,101.998,-18.60199999999999,84.575456053068,110.364,18.564000000000007,79.77777777777777,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
119,Hawaii,0.0,0.5,2.0,-0.7920569999999999,-4.20285,-32.92285,0.0,218,212.6,0.0,103.841,-16.759,86.10364842454395,108.043,16.24300000000001,82.30610021786491,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
120,High Point,0.0,0.5,2.0,0.24703920000000001,8.75196,-19.96804,30.47339832869082,88,82.6,0.0,118.478,-2.122,98.24046434494196,109.726,17.926000000000002,80.47276688453158,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
121,Hofstra,0.0,0.5,2.0,-0.8320823999999999,-4.70412,-33.42412,0.0,223,217.6,0.0,98.2589,-22.341099999999997,81.47504145936982,102.963,11.162999999999997,87.83986928104575,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
122,Holy Cross,0.0,0.5,2.0,-1.602184,-13.8092,-42.5292,0.0,321,315.6,0.0,102.267,-18.333,84.79850746268657,116.076,24.275999999999996,73.55555555555556,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
123,Houston Christian,0.0,0.5,2.0,-1.2078902,-9.09451,-37.81451,0.0,271,265.6,0.0,101.721,-18.87899999999999,84.34577114427861,110.815,19.015,79.28649237472767,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
124,Howard,0.0,0.5,2.0,-1.5135040000000002,-12.6752,-41.3952,0.0,310,304.6,0.0,104.637,-15.962999999999994,86.7636815920398,117.312,25.512,72.20915032679738,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
125,Idaho,0.0,0.5,2.0,-1.2146180000000002,-9.1309,-37.850899999999996,0.0,272,266.6,0.0,108.592,-12.007999999999996,90.04311774461029,117.723,25.923000000000002,71.76143790849673,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
126,Idaho St.,0.0,0.5,2.0,-0.6356078,-2.68039,-31.400389999999998,0.0,197,191.6,0.0,106.836,-13.763999999999996,88.58706467661692,109.517,17.717,80.7004357298475,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
127,Illinois,0.0,0.5,2.0,0.9726259999999999,24.3313,-4.3887,84.71901114206128,19,13.6,32.0,121.774,1.1740000000000066,99.02653399668324,97.4425,5.642499999999998,93.85348583877996,Slightly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
128,Illinois Chicago,0.0,0.5,2.0,-0.3481585,0.292075,-28.427925,1.0169742339832908,159,153.6,0.0,108.463,-12.137,89.93615257048093,108.171,16.37100000000001,82.16666666666666,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
129,Illinois St.,0.0,0.5,2.0,-0.2055136,2.02432,-26.69568,7.04846796657381,141,135.6,0.0,113.576,-7.024000000000001,94.17578772802653,111.551,19.751000000000005,78.48474945533769,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
130,Incarnate Word,0.0,0.5,2.0,-1.028954,-7.0477,-35.7677,0.0,248,242.6,0.0,106.892,-13.707999999999998,88.6334991708126,113.939,22.138999999999996,75.88344226579521,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
131,Indiana,0.0,0.5,2.0,0.65364,16.482,-12.238,57.38857938718663,46,40.6,0.0,115.016,-5.583999999999989,95.36981757877281,98.534,6.734000000000009,92.66448801742918,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
132,Indiana St.,0.0,0.5,2.0,-0.7012473999999999,-3.26237,-31.98237,0.0,206,200.6,0.0,108.866,-11.733999999999995,90.27031509121062,112.128,20.328000000000003,77.85620915032679,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
133,Iona,0.0,0.5,2.0,-1.1538954,-8.49477,-37.21477,0.0,264,258.6,0.0,97.6165,-22.983499999999992,80.94237147595356,106.111,14.311000000000007,84.41067538126362,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
134,Iowa,0.0,0.5,2.0,0.38295999999999997,11.048,-17.671999999999997,38.467966573816156,73,67.6,0.0,117.871,-2.728999999999999,97.73714759535655,106.823,15.022999999999996,83.63507625272331,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
135,IU Indy,0.0,0.5,2.0,-1.5416019999999997,-13.4801,-42.2001,0.0,312,306.6,0.0,109.782,-10.817999999999998,91.02985074626866,123.263,31.463000000000008,65.72657952069716,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
136,Jackson St.,0.0,0.5,2.0,-0.9954794,-6.57397,-35.29397,0.0,244,238.6,0.0,101.535,-19.064999999999998,84.19154228855722,108.109,16.308999999999997,82.23420479302833,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
137,Jacksonville,0.0,0.5,2.0,-0.46931392000000005,-0.965696,-29.685696,0.0,175,169.6,0.0,102.227,-18.37299999999999,84.76533996683251,103.193,11.393,87.58932461873638,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
138,Jacksonville St.,0.0,0.5,2.0,0.016334800000000003,4.41674,-24.303259999999998,15.378621169916443,112,106.6,0.0,109.774,-10.825999999999993,91.02321724709785,105.358,13.558000000000007,85.2309368191721,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
139,James Madison,0.0,0.5,2.0,-0.30208357999999996,0.795821,-27.924179,2.7709644846796664,153,147.6,0.0,111.318,-9.281999999999996,92.30348258706468,110.523,18.723,79.60457516339869,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
140,Kansas,0.0,0.5,2.0,0.937352,23.4676,-5.252399999999998,81.71169916434542,22,16.6,17.0,115.166,-5.4339999999999975,95.49419568822555,91.6988,-0.10119999999999152,99.88976034858389,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Typical champion-level defense
141,Kansas City,0.0,0.5,2.0,-0.9514152,-6.17076,-34.89076,0.0,238,232.6,0.0,100.822,-19.77799999999999,83.60033167495854,106.992,15.192000000000007,83.45098039215685,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
142,Kansas St.,0.0,0.5,2.0,0.446512,12.1256,-16.5944,42.220055710306404,66,60.6,0.0,111.36,-9.239999999999995,92.33830845771145,99.234,7.4339999999999975,91.90196078431373,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
143,Kennesaw St.,0.0,0.5,2.0,-0.19645040000000003,2.17748,-26.54252,7.581754874651807,140,134.6,0.0,105.637,-14.962999999999994,87.59286898839139,103.46,11.659999999999997,87.29847494553377,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
144,Kent St.,0.0,0.5,2.0,-0.06052319999999999,3.57384,-25.14616,12.443732590529251,122,116.6,0.0,106.898,-13.701999999999998,88.63847429519072,103.324,11.524000000000001,87.44662309368192,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
145,La Salle,0.0,0.5,2.0,-0.9888016,-6.54008,-35.26008,0.0,243,237.6,0.0,102.752,-17.848,85.20066334991708,109.292,17.492000000000004,80.94553376906318,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
146,Lafayette,0.0,0.5,2.0,-1.3806180000000001,-10.8309,-39.5509,0.0,294,288.6,0.0,98.4352,-22.1648,81.6212271973466,109.266,17.466000000000008,80.97385620915031,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
147,Lamar,0.0,0.5,2.0,-0.42449655999999997,-0.524828,-29.244828,0.0,169,163.6,0.0,103.337,-17.26299999999999,85.68573797678276,103.862,12.061999999999998,86.86056644880175,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
148,Le Moyne,0.0,0.5,2.0,-1.9324240000000001,-20.4212,-49.1412,0.0,354,348.6,0.0,101.14,-19.459999999999994,83.86401326699834,121.561,29.76100000000001,67.58061002178648,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
149,Lehigh,0.0,0.5,2.0,-1.3264799999999999,-10.224,-38.944,0.0,287,281.6,0.0,101.082,-19.518,83.81592039800995,111.306,19.506,78.75163398692811,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
150,Liberty,0.0,0.5,2.0,0.38966,11.083,-17.637,38.58983286908077,72,66.6,0.0,109.107,-11.492999999999995,90.47014925373135,98.0237,6.223700000000008,93.22037037037036,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
151,Lindenwood,0.0,0.5,2.0,-1.65219,-14.8095,-43.5295,0.0,326,320.6,0.0,95.0795,-25.5205,78.83872305140962,109.889,18.089,80.29520697167756,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
152,Lipscomb,0.0,0.5,2.0,0.279924,9.4962,-19.223799999999997,33.06476323119779,85,79.6,0.0,113.004,-7.595999999999989,93.70149253731344,103.508,11.707999999999998,87.24618736383442,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
153,Little Rock,0.0,0.5,2.0,-0.8052786000000001,-4.26393,-32.98393,0.0,220,214.6,0.0,98.8033,-21.7967,81.92645107794361,103.067,11.266999999999996,87.72657952069717,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
154,LIU,0.0,0.5,2.0,-1.30643,-10.1215,-38.841499999999996,0.0,284,278.6,0.0,94.5508,-26.0492,78.40033167495854,104.672,12.872,85.97821350762527,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
155,Long Beach St.,0.0,0.5,2.0,-1.481694,-12.2847,-41.0047,0.0,306,300.6,0.0,102.697,-17.90299999999999,85.15505804311775,114.982,23.182000000000002,74.74727668845316,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
156,Longwood,0.0,0.5,2.0,-0.7481171999999999,-3.50586,-32.22586,0.0,213,207.6,0.0,106.431,-14.168999999999997,88.25124378109453,109.937,18.137,80.24291938997821,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
157,Louisiana,0.0,0.5,2.0,-1.504718,-12.5359,-41.2559,0.0,309,303.6,0.0,98.8334,-21.766599999999997,81.9514096185738,111.369,19.569000000000003,78.68300653594771,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
158,Louisiana Monroe,0.0,0.5,2.0,-1.840136,-18.2068,-46.9268,0.0,346,340.6,0.0,96.6239,-23.976099999999988,80.119320066335,114.831,23.031000000000006,74.91176470588235,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
159,Louisiana Tech,0.0,0.5,2.0,0.0010186000000000027,4.25093,-24.46907,14.801288300835651,114,108.6,0.0,110.787,-9.812999999999988,91.863184079602,106.536,14.736000000000004,83.94771241830065,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
160,Louisville,0.0,0.5,2.0,0.9005299999999999,22.5265,-6.1935,78.43488857938718,25,19.6,1.9999999999999858,118.8,-1.7999999999999972,98.50746268656717,96.2738,4.473799999999997,95.12657952069718,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
161,Loyola Chicago,0.0,0.5,2.0,-0.1088194,2.95903,-25.76097,10.303029247910857,128,122.6,0.0,107.548,-13.051999999999992,89.17744610281925,104.589,12.789000000000001,86.06862745098039,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
162,Loyola Marymount,0.0,0.5,2.0,-0.3319987999999999,0.50006,-28.219939999999998,1.7411559888579404,157,151.6,0.0,103.784,-16.81599999999999,86.05638474295192,103.284,11.484000000000009,87.49019607843137,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
163,Loyola MD,0.0,0.5,2.0,-1.519764,-12.6882,-41.4082,0.0,311,305.6,0.0,100.794,-19.805999999999997,83.57711442786069,113.482,21.682000000000002,76.38126361655773,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
164,LSU,0.0,0.5,2.0,0.3118918,9.89459,-18.825409999999998,34.451915041782726,81,75.6,0.0,110.644,-9.955999999999989,91.74461028192373,100.75,8.950000000000003,90.25054466230937,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
165,Maine,0.0,0.5,2.0,-0.8463302,-4.81651,-33.53651,0.0,225,219.6,0.0,101.649,-18.950999999999993,84.2860696517413,106.466,14.665999999999997,84.02396514161221,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
166,Manhattan,0.0,0.5,2.0,-1.0018192000000001,-6.59096,-35.31096,0.0,245,239.6,0.0,108.691,-11.908999999999992,90.1252072968491,115.282,23.482,74.42047930283223,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
167,Marist,0.0,0.5,2.0,-1.0632148,-7.26074,-35.98074,0.0,253,247.6,0.0,98.6373,-21.962699999999998,81.78880597014926,105.898,14.097999999999999,84.64270152505446,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
168,Marquette,0.0,0.5,2.0,0.90826,22.613,-6.106999999999999,78.73607242339833,24,18.6,7.0,118.102,-2.4979999999999905,97.92868988391378,95.4887,3.688699999999997,95.9818082788671,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
169,Marshall,0.0,0.5,2.0,-0.41034393999999996,-0.417197,-29.137197,0.0,167,161.6,0.0,106.69,-13.909999999999997,88.46600331674959,107.107,15.307000000000002,83.32570806100217,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
170,Maryland,0.0,0.5,2.0,1.00098,24.849,-3.8709999999999987,86.5215877437326,16,10.6,47.0,118.221,-2.3789999999999907,98.0273631840796,93.3716,1.5716000000000037,98.2880174291939,Slightly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Typical champion-level defense
171,Maryland Eastern Shore,0.0,0.5,2.0,-2.0270159999999997,-23.3508,-52.0708,0.0,360,354.6,0.0,95.1274,-25.4726,78.87844112769486,118.478,26.677999999999997,70.93899782135077,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
172,Massachusetts,0.0,0.5,2.0,-0.6909482,-3.04741,-31.767409999999998,0.0,205,199.6,0.0,103.701,-16.899,85.98756218905473,106.748,14.948000000000008,83.71677559912854,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
173,McNeese,0.0,0.5,2.0,0.519204,13.6602,-15.0598,47.5633704735376,59,53.6,0.0,114.734,-5.866,95.13598673300166,101.074,9.274000000000001,89.89760348583877,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
174,Memphis,0.0,0.5,2.0,0.62285,16.1425,-12.5775,56.20647632311977,50,44.6,0.0,113.999,-6.600999999999999,94.52653399668326,97.8562,6.056200000000004,93.4028322440087,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
175,Mercer,0.0,0.5,2.0,-1.0807602,-7.53801,-36.25801,0.0,255,249.6,0.0,100.577,-20.022999999999996,83.3971807628524,108.115,16.314999999999998,82.2276688453159,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
176,Mercyhurst,0.0,0.5,2.0,-1.813784,-17.7892,-46.5092,0.0,343,337.6,0.0,99.0255,-21.5745,82.11069651741293,116.815,25.015,72.75054466230937,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
177,Merrimack,0.0,0.5,2.0,-0.6844734,-3.02367,-31.743669999999998,0.0,204,198.6,0.0,100.343,-20.25699999999999,83.20315091210614,103.366,11.566000000000003,87.40087145969498,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
178,Miami FL,0.0,0.5,2.0,-0.6490692,-2.75346,-31.47346,0.0,199,193.6,0.0,114.032,-6.567999999999998,94.55389718076286,116.785,24.985,72.78322440087146,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
179,Miami OH,0.0,0.5,2.0,-0.37007857599999994,0.0960712,-28.623928799999998,0.33450974930362065,162,156.6,0.0,108.216,-12.384,89.73134328358209,108.12,16.320000000000007,82.22222222222221,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
180,Michigan,0.0,0.5,2.0,0.856664,21.2332,-7.486799999999999,73.93175487465182,28,22.6,0.0,116.936,-3.6639999999999873,96.96185737976784,95.7024,3.9024,95.74901960784314,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
181,Middle Tennessee,0.0,0.5,2.0,-0.013360199999999996,4.13199,-24.588009999999997,14.387151810584967,116,110.6,0.0,109.748,-10.85199999999999,91.00165837479271,105.616,13.816000000000003,84.94989106753812,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
182,Milwaukee,0.0,0.5,2.0,-0.1807556,2.36222,-26.357779999999998,8.225000000000009,138,132.6,0.0,108.297,-12.302999999999997,89.79850746268657,105.934,14.134,84.60348583877996,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
