SimilarityRank,TeamName,SimilarityPct,ChampionPct,FinalFourPct,TournamentPotential,AdjEM,EM_Diff,EM_MatchPct,RankAdjEM,Rank_Diff,Rank_MatchPct,AdjOE,OE_Diff,OE_MatchPct,AdjDE,DE_Diff,DE_MatchPct,Assessment
1,Marquette,70.72550363282059,14.3,14.3,1.4454501254297443,28.3429,-0.37709999999999866,98.68697771587745,7,1.5999999999999996,91.66666666666667,122.723,2.1230000000000047,98.2396351575456,94.3797,2.5797000000000025,97.18986928104574,Nearly perfect efficiency margin; Ideal national ranking (top 5-7); Typical champion-level offense; Typical champion-level defense
91,FIU,0.0,0.5,2.0,-1.4161275999999998,-7.5319,-36.2519,0.0,254,248.6,0.0,96.6204,-23.97959999999999,80.11641791044777,104.152,12.352000000000004,86.54466230936819,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
92,Florida,0.0,0.5,2.0,0.8674948,25.6237,-3.0962999999999994,89.21901114206128,15,9.6,48.333333333333336,118.961,-1.6389999999999958,98.64096185737976,93.3368,1.5367999999999995,98.32592592592593,Slightly weaker overall efficiency than typical champions; Good national ranking (top 15); Typical champion-level offense; Typical champion-level defense
93,Florida A&M,0.0,0.5,2.0,-2.0078208,-13.7052,-42.4252,0.0,317,311.6,0.0,101.579,-19.021,84.22802653399668,115.284,23.48400000000001,74.41830065359476,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
94,Florida Atlantic,0.0,0.5,2.0,-0.11720380000000001,4.44905,-24.27095,15.49112116991644,115,109.6,0.0,112.35,-8.25,93.1592039800995,107.901,16.101,82.4607843137255,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
95,Florida Gulf Coast,0.0,0.5,2.0,-0.6507192839999999,-0.679821,-29.399821,0.0,172,166.6,0.0,108.156,-12.443999999999988,89.681592039801,108.835,17.034999999999997,81.44335511982571,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
96,Florida St.,0.0,0.5,2.0,0.12372028,8.43007,-20.28993,29.352611420612817,90,84.6,0.0,108.826,-11.774000000000001,90.23714759535655,100.396,8.596000000000004,90.63616557734204,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
97,Fordham,0.0,0.5,2.0,-1.1820931200000002,-5.27328,-33.99328,0.0,229,223.6,0.0,106.44,-14.159999999999997,88.2587064676617,111.713,19.912999999999997,78.3082788671024,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
98,Fresno St.,0.0,0.5,2.0,-1.425676,-7.669,-36.388999999999996,0.0,255,249.6,0.0,100.895,-19.705,83.6608623548922,108.564,16.763999999999996,81.73856209150327,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
99,Furman,0.0,0.5,2.0,-0.32369168000000004,2.32708,-26.39292,8.102646239554318,137,131.6,0.0,109.688,-10.911999999999992,90.95190713101161,107.361,15.561000000000007,83.04901960784314,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
100,Gardner Webb,0.0,0.5,2.0,-1.5084618,-8.11545,-36.835449999999994,0.0,264,258.6,0.0,103.07,-17.53,85.46434494195688,111.185,19.385000000000005,78.8834422657952,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
101,George Mason,0.0,0.5,2.0,0.2388528,10.2132,-18.5068,35.56128133704736,78,72.6,20.499999999999996,105.822,-14.777999999999992,87.74626865671642,95.6093,3.8093000000000075,95.85043572984749,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense slightly below champion standards
102,George Washington,0.0,0.5,2.0,-0.09841848,4.64538,-24.07462,16.174721448467963,113,107.6,0.0,108.049,-12.550999999999988,89.59286898839139,103.404,11.604,87.359477124183,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
103,Georgetown,0.0,0.5,2.0,0.16138987999999999,8.84747,-19.872529999999998,30.805954038997214,86,80.6,0.0,108.386,-12.213999999999999,89.87230514096186,99.5388,7.738799999999998,91.56993464052287,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
104,Georgia,0.0,0.5,2.0,0.7115384,18.1346,-10.5854,63.142757660167135,29,23.6,0.0,116.017,-4.582999999999998,96.19983416252073,97.8824,6.082400000000007,93.37429193899781,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
105,Georgia Southern,0.0,0.5,2.0,-1.38693648,-6.98412,-35.704119999999996,0.0,251,245.6,0.0,102.661,-17.938999999999993,85.1252072968491,109.645,17.845,80.56100217864923,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
106,Georgia St.,0.0,0.5,2.0,-1.52694548,-8.23637,-36.95637,0.0,266,260.6,0.0,106.435,-14.164999999999992,88.25456053067994,114.672,22.872,75.08496732026144,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
107,Georgia Tech,0.0,0.5,2.0,0.08254932,7.13733,-21.58267,24.851427576601665,94,88.6,0.0,107.724,-12.87599999999999,89.32338308457712,100.587,8.787000000000006,90.42810457516339,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
108,Gonzaga,0.0,0.5,2.0,0.9304968000000001,27.8742,-0.8458000000000006,97.0550139275766,9,3.5999999999999996,69.0,123.771,3.1710000000000065,97.37064676616914,95.8969,4.096900000000005,95.53714596949891,Nearly perfect efficiency margin; Strong national ranking (top 10); Typical champion-level offense; Defense slightly below champion standards
109,Grambling St.,0.0,0.5,2.0,-2.0266352,-13.9088,-42.6288,0.0,319,313.6,0.0,95.2215,-25.37849999999999,78.95646766169155,109.13,17.33,81.12200435729848,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
110,Grand Canyon,0.0,0.5,2.0,0.5635368,14.8842,-13.835799999999999,51.82520891364903,44,38.6,0.0,115.883,-4.716999999999999,96.08872305140962,100.999,9.198999999999998,89.97930283224402,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
111,Green Bay,0.0,0.5,2.0,-2.1704044,-16.1011,-44.8211,0.0,334,328.6,0.0,100.727,-19.87299999999999,83.52155887230515,116.828,25.028000000000006,72.73638344226579,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
112,Hampton,0.0,0.5,2.0,-1.0515244400000001,-4.13111,-32.85111,0.0,215,209.6,0.0,103.755,-16.845,86.03233830845771,107.886,16.086,82.47712418300654,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
113,Harvard,0.0,0.5,2.0,-1.43473624,-7.68406,-36.40406,0.0,256,250.6,0.0,101.311,-19.288999999999987,84.00580431177447,108.995,17.195000000000007,81.26906318082789,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
114,Hawaii,0.0,0.5,2.0,-1.1348718,-4.71795,-33.43795,0.0,224,218.6,0.0,103.168,-17.431999999999988,85.54560530679935,107.886,16.086,82.47712418300654,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
115,High Point,0.0,0.5,2.0,-0.039103719999999995,5.97407,-22.745929999999998,20.801079387186633,107,101.6,0.0,114.932,-5.667999999999992,95.30016583747928,108.958,17.158,81.30936819172113,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
116,Hofstra,0.0,0.5,2.0,-1.0979915599999999,-4.49789,-33.21789,0.0,220,214.6,0.0,97.9564,-22.643599999999992,81.22421227197347,102.454,10.653999999999996,88.39433551198258,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
117,Holy Cross,0.0,0.5,2.0,-2.0356368000000002,-13.9092,-42.6292,0.0,320,314.6,0.0,101.825,-18.77499999999999,84.43200663349917,115.734,23.933999999999997,73.9281045751634,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
118,Houston Christian,0.0,0.5,2.0,-1.64024876,-9.56219,-38.28219,0.0,278,272.6,0.0,100.579,-20.021,83.3988391376451,110.142,18.342,80.01960784313725,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
119,Howard,0.0,0.5,2.0,-1.9608412000000002,-13.2103,-41.9303,0.0,312,306.6,0.0,103.709,-16.89099999999999,85.99419568822555,116.92,25.120000000000005,72.63616557734204,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
120,Idaho,0.0,0.5,2.0,-1.6218230400000002,-9.45576,-38.17576,0.0,276,270.6,0.0,107.309,-13.290999999999997,88.97927031509121,116.765,24.965000000000003,72.80501089324618,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
121,Idaho St.,0.0,0.5,2.0,-1.00520948,-3.80237,-32.522369999999995,0.0,210,204.6,0.0,105.92,-14.679999999999993,87.82752902155887,109.722,17.921999999999997,80.47712418300654,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
122,Illinois,0.0,0.5,2.0,0.836926,22.4815,-6.238499999999998,78.27820334261838,17,11.6,43.00000000000001,119.801,-0.7989999999999924,99.3374792703151,97.3193,5.519300000000001,93.98769063180828,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
123,Illinois Chicago,0.0,0.5,2.0,-0.669479752,-0.869938,-29.589938,0.0,174,168.6,0.0,106.985,-13.614999999999995,88.7106135986733,107.855,16.055000000000007,82.51089324618735,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
124,Illinois St.,0.0,0.5,2.0,-0.35212128,1.96968,-26.75032,6.858217270194984,140,134.6,0.0,111.929,-8.670999999999992,92.8101160862355,109.959,18.159000000000006,80.218954248366,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
125,Incarnate Word,0.0,0.5,2.0,-1.3582929600000002,-6.57324,-35.29324,0.0,248,242.6,0.0,106.043,-14.556999999999988,87.92951907131012,112.616,20.816000000000003,77.32461873638344,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
126,Indiana,0.0,0.5,2.0,0.5327268000000001,16.1817,-12.5383,56.342966573816156,48,42.6,0.0,113.636,-6.963999999999999,94.22553897180762,97.4539,5.653900000000007,93.84106753812635,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
127,Indiana St.,0.0,0.5,2.0,-0.92197932,-3.24483,-31.96483,0.0,201,195.6,0.0,109.072,-11.527999999999992,90.44112769485905,112.317,20.516999999999996,77.65032679738562,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
128,Iona,0.0,0.5,2.0,-1.4536006000000001,-7.90015,-36.620149999999995,0.0,258,252.6,0.0,98.683,-21.916999999999987,81.82669983416253,106.583,14.783000000000001,83.89651416122004,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
129,Iowa,0.0,0.5,2.0,0.37533679999999997,12.8342,-15.8858,44.687325905292475,64,58.6,14.5,119.573,-1.027000000000001,99.14842454394693,106.739,14.939000000000007,83.72657952069716,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
130,Iowa St.,0.0,0.5,2.0,0.8569364000000002,25.2341,-3.4858999999999973,87.86246518105851,16,10.6,49.0,120.681,0.08100000000000307,99.93283582089552,95.4468,3.646799999999999,96.02745098039216,Slightly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
131,IU Indy,0.0,0.5,2.0,-1.979458,-13.3645,-42.0845,0.0,314,308.6,0.0,109.538,-11.061999999999998,90.82752902155887,122.903,31.10300000000001,66.11873638344225,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
132,Jackson St.,0.0,0.5,2.0,-1.36743356,-6.60839,-35.32839,0.0,249,243.6,0.0,100.348,-20.251999999999995,83.2072968490879,106.956,15.156000000000006,83.49019607843137,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
133,Jacksonville,0.0,0.5,2.0,-0.71675904,-1.43976,-30.15976,0.0,179,173.6,0.0,101.77,-18.83,84.38640132669983,103.21,11.409999999999997,87.57080610021787,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
134,Jacksonville St.,0.0,0.5,2.0,-0.19130247999999997,3.92438,-24.79562,13.664275766016715,123,117.6,0.0,109.326,-11.274000000000001,90.65174129353234,105.402,13.602000000000004,85.18300653594771,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
135,James Madison,0.0,0.5,2.0,-0.5576283432,0.0929142,-28.6270858,0.32351740947075314,162,156.6,0.0,110.477,-10.12299999999999,91.60613598673301,110.384,18.584000000000003,79.75599128540304,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
136,Kansas,0.0,0.5,2.0,0.7808576,19.7144,-9.005599999999998,68.64345403899722,22,16.6,17.0,118.487,-2.1129999999999995,98.24792703150912,98.7722,6.972200000000001,92.40501089324619,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
137,Kansas City,0.0,0.5,2.0,-1.2385270400000001,-5.88176,-34.60176,0.0,235,229.6,0.0,100.421,-20.178999999999988,83.26782752902156,106.302,14.50200000000001,84.20261437908496,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
138,Kansas St.,0.0,0.5,2.0,0.3458304,12.2076,-16.5124,42.50557103064067,67,61.6,0.0,109.399,-11.200999999999993,90.712271973466,97.1916,5.391599999999997,94.12679738562092,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
139,Kennesaw St.,0.0,0.5,2.0,-0.25752912,3.11772,-25.60228,10.855571030640661,130,124.6,0.0,107.063,-13.536999999999992,88.77529021558873,103.946,12.146,86.76906318082789,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
140,Kent St.,0.0,0.5,2.0,-0.31342948,2.64263,-26.07737,9.201357938718672,136,130.6,0.0,105.441,-15.158999999999992,87.43034825870647,102.799,10.99900000000001,88.0185185185185,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
141,Kentucky,0.0,0.5,2.0,0.84682,22.705,-6.015000000000001,79.05640668523677,16,10.6,55.5,121.783,1.183000000000007,99.01907131011608,99.0782,7.278199999999998,92.07167755991286,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
142,La Salle,0.0,0.5,2.0,-1.11645224,-4.61306,-33.333059999999996,0.0,222,216.6,0.0,103.777,-16.822999999999993,86.05058043117745,108.39,16.590000000000003,81.92810457516339,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
143,Lafayette,0.0,0.5,2.0,-1.7436756,-10.6689,-39.3889,0.0,289,283.6,0.0,98.133,-22.467,81.37064676616916,108.802,17.00200000000001,81.479302832244,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
144,Lamar,0.0,0.5,2.0,-0.59467732,-0.16933,-28.889329999999998,0.0,166,160.6,0.0,102.024,-18.575999999999993,84.59701492537314,102.194,10.394000000000005,88.67755991285402,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
145,Le Moyne,0.0,0.5,2.0,-2.3686024,-20.6506,-49.370599999999996,0.0,354,348.6,0.0,101.198,-19.402,83.91210613598673,121.848,30.048000000000002,67.26797385620915,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
146,Lehigh,0.0,0.5,2.0,-1.6788076,-10.2019,-38.9219,0.0,282,276.6,0.0,100.679,-19.920999999999992,83.48175787728027,110.881,19.081000000000003,79.21459694989106,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
147,Liberty,0.0,0.5,2.0,-0.15283476000000001,4.54131,-24.17869,15.812360724233983,119,113.6,0.0,113.798,-6.8019999999999925,94.35986733001658,109.257,17.457000000000008,80.98366013071895,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
148,Lindenwood,0.0,0.5,2.0,-2.0930536,-14.7634,-43.4834,0.0,326,320.6,0.0,94.1184,-26.4816,78.04179104477612,108.882,17.082000000000008,81.39215686274508,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
149,Lipscomb,0.0,0.5,2.0,-1.1548326800000002,-5.20817,-33.92817,0.0,226,220.6,0.0,107.922,-12.677999999999997,89.48756218905473,113.131,21.331000000000003,76.7636165577342,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
150,Little Rock,0.0,0.5,2.0,-1.1632106,-5.05265,-33.77265,0.0,227,221.6,0.0,99.1635,-21.436499999999995,82.22512437810946,104.216,12.415999999999997,86.47494553376907,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
151,LIU,0.0,0.5,2.0,-1.7065067999999999,-10.3767,-39.0967,0.0,285,279.6,0.0,94.8998,-25.700199999999995,78.68971807628525,105.276,13.475999999999999,85.3202614379085,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
152,Long Beach St.,0.0,0.5,2.0,-1.8753112,-12.0778,-40.797799999999995,0.0,303,297.6,0.0,101.857,-18.742999999999995,84.45854063018243,113.935,22.135000000000005,75.88779956427015,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
153,Longwood,0.0,0.5,2.0,-1.01440788,-3.85197,-32.57197,0.0,211,205.6,0.0,105.976,-14.623999999999995,87.87396351575457,109.828,18.028000000000006,80.36165577342047,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
154,Louisiana,0.0,0.5,2.0,-1.9978888000000001,-13.4722,-42.1922,0.0,316,310.6,0.0,97.7625,-22.83749999999999,81.0634328358209,111.235,19.435000000000002,78.82897603485839,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
155,Louisiana Monroe,0.0,0.5,2.0,-2.3233272,-18.3318,-47.0518,0.0,350,344.6,0.0,96.1358,-24.46419999999999,79.7145936981758,114.468,22.668000000000006,75.30718954248366,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
156,Louisiana Tech,0.0,0.5,2.0,-0.21923964,3.69009,-25.029909999999997,12.848502785515322,126,120.6,0.0,108.902,-11.697999999999993,90.30016583747927,105.212,13.412000000000006,85.38997821350762,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
157,Louisville,0.0,0.5,2.0,0.18806096,8.76524,-19.95476,30.519637883008357,83,77.6,0.0,114.924,-5.675999999999988,95.29353233830847,106.159,14.359000000000009,84.35838779956426,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
158,Loyola Chicago,0.0,0.5,2.0,-0.06086468,5.03383,-23.686169999999997,17.52726323119778,109,103.6,0.0,107.406,-13.193999999999988,89.05970149253733,102.372,10.572000000000003,88.48366013071895,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
159,Loyola Marymount,0.0,0.5,2.0,-0.492905912,0.523522,-28.196478,1.8228481894150406,155,149.6,0.0,104.193,-16.406999999999996,86.3955223880597,103.67,11.870000000000005,87.06971677559912,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
160,Loyola MD,0.0,0.5,2.0,-1.9033852000000002,-12.3463,-41.0663,0.0,306,300.6,0.0,100.497,-20.102999999999994,83.33084577114428,112.844,21.043999999999997,77.07625272331155,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
161,LSU,0.0,0.5,2.0,0.14258136,8.64534,-20.07466,30.10215877437325,88,82.6,0.0,109.073,-11.527000000000001,90.44195688225538,100.427,8.62700000000001,90.60239651416121,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
162,Maine,0.0,0.5,2.0,-1.07938388,-4.34597,-33.06597,0.0,218,212.6,0.0,100.145,-20.455,83.03897180762853,104.491,12.691000000000003,86.17538126361656,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
163,Manhattan,0.0,0.5,2.0,-1.24756708,-5.89177,-34.61177,0.0,236,230.6,0.0,108.499,-12.100999999999999,89.96600331674958,114.391,22.591000000000008,75.39106753812635,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
164,Marist,0.0,0.5,2.0,-1.57539816,-9.09954,-37.819539999999996,0.0,271,265.6,0.0,97.1806,-23.419399999999996,80.58092868988392,106.28,14.480000000000004,84.22657952069716,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
165,Marshall,0.0,0.5,2.0,-0.623075144,-0.518786,-29.238785999999998,0.0,169,163.6,0.0,106.344,-14.256,88.17910447761194,106.862,15.061999999999998,83.5925925925926,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
166,Maryland,0.0,0.5,2.0,0.8461116000000001,22.5279,-6.1921,78.43976323119777,16,10.6,59.0,117.31,-3.289999999999992,97.27197346600332,94.7824,2.9823999999999984,96.75119825708062,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Typical champion-level defense
167,Maryland Eastern Shore,0.0,0.5,2.0,-2.4125848000000003,-22.6462,-51.3662,0.0,358,352.6,0.0,95.8178,-24.78219999999999,79.450912106136,118.464,26.664,70.95424836601308,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
168,Massachusetts,0.0,0.5,2.0,-1.0425034400000002,-4.12586,-32.84586,0.0,214,208.6,0.0,102.35,-18.25,84.86733001658375,106.476,14.676000000000002,84.01307189542483,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
169,McNeese,0.0,0.5,2.0,-0.25614760000000003,3.4631,-25.256899999999998,12.058147632311972,130,124.6,0.0,110.426,-10.173999999999992,91.56384742951907,106.962,15.162000000000006,83.48366013071895,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
170,Memphis,0.0,0.5,2.0,0.8129016,20.9754,-7.744599999999998,73.0341225626741,19,13.6,32.0,118.491,-2.1089999999999947,98.25124378109453,97.5154,5.7154000000000025,93.77407407407406,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
171,Mercer,0.0,0.5,2.0,-1.48109496,-8.02374,-36.74374,0.0,261,255.6,0.0,99.2699,-21.330099999999987,82.31334991708127,107.294,15.494,83.12200435729847,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
172,Mercyhurst,0.0,0.5,2.0,-2.2493328000000004,-17.8332,-46.553200000000004,0.0,342,336.6,0.0,98.7875,-21.8125,81.91334991708126,116.621,24.820999999999998,72.96187363834423,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
173,Merrimack,0.0,0.5,2.0,-0.8006156400000001,-2.15391,-30.87391,0.0,188,182.6,0.0,99.9163,-20.683699999999988,82.84933665008293,102.07,10.269999999999996,88.81263616557735,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
174,Miami FL,0.0,0.5,2.0,-0.8379816800000001,-2.49542,-31.215419999999998,0.0,192,186.6,0.0,113.545,-7.054999999999993,94.15008291873964,116.041,24.241,73.59368191721133,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
175,Miami OH,0.0,0.5,2.0,-0.456096816,0.725796,-27.994204,2.5271448467966593,151,145.6,0.0,107.78,-12.819999999999993,89.36981757877281,107.054,15.254000000000005,83.3834422657952,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
176,Michigan,0.0,0.5,2.0,0.72088,18.22,-10.5,63.44011142061281,28,22.6,24.5,120.393,-0.20699999999999363,99.82835820895522,102.173,10.373000000000005,88.70043572984748,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
177,Middle Tennessee,0.0,0.5,2.0,-0.15382836,4.29291,-24.42709,14.947458217270196,119,113.6,0.0,109.146,-11.453999999999994,90.50248756218906,104.853,13.052999999999997,85.781045751634,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
178,Milwaukee,0.0,0.5,2.0,-0.38895972,1.76007,-26.95993,6.128377437325909,144,138.6,0.0,107.279,-13.320999999999998,88.95439469320067,105.519,13.719000000000008,85.05555555555554,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
179,Minnesota,0.0,0.5,2.0,0.13279248000000002,8.44812,-20.27188,29.415459610027852,89,83.6,0.0,110.142,-10.457999999999998,91.32835820895522,101.694,9.894000000000005,89.22222222222221,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
180,Mississippi,0.0,0.5,2.0,0.7632904,22.0726,-6.6473999999999975,76.85445682451254,25,19.6,16.499999999999993,117.897,-2.7029999999999887,97.7587064676617,95.8241,4.024100000000004,95.61644880174292,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
181,Mississippi St.,0.0,0.5,2.0,0.5735332000000001,15.1333,-13.586699999999999,52.692548746518106,43,37.6,0.0,115.022,-5.577999999999989,95.37479270315092,99.8887,8.088700000000003,91.18877995642701,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
